# fix_model_params={'verbose': 0}
# main_metric=mcc
# model_params=[Integer(low=4, high=12, prior='uniform', transform='identity'), Real(low=2.0, high=10.0, prior='uniform', transform='identity'), Real(low=1, high=6, prior='uniform', transform='identity')]
# preprocessing_params=None
,max_depth,l2_leaf_reg,scale_pos_weight,var_threshold_continuous,var_threshold_discrete,var_threshold_fingerprint,corr_threshold,val_accuracy,val_f1,val_precision,val_recall,val_mcc,val_roc_auc_score,val_average_precision_score
13,5,4.655809655284434,1.2068147130977234,0.04337253952924726,0.0466082630510425,0.04452998405547662,0.9844227051266288,0.856198347107438,0.8547579298831385,0.8407224958949097,0.8692699490662139,0.7128364450072743,0.9352296121322474,0.9338292126788965
14,4,6.01521964971757,1.3421544707076296,0.042619936248459056,0.04132485440947381,0.0031999871274817466,0.8035721671841501,0.8619834710743801,0.8616404308202154,0.8414239482200647,0.8828522920203735,0.7249560960191404,0.9348632606918574,0.9296325220658513
15,4,8.125509197809254,1.6330467497250991,0.03975364237127093,0.031013630201942522,0.00101630539864524,0.805266124842548,0.8487603305785124,0.8530120481927712,0.8094512195121951,0.9015280135823429,0.7024952911675393,0.9331162564350723,0.9285463094832219
16,4,3.130878332688652,2.0263360050217853,0.04627999810668629,0.04172123857589418,0.010321184639445721,0.923402239559388,0.8421487603305785,0.8492501973164956,0.7935103244837758,0.9134125636672326,0.6927908038966818,0.9337450686088761,0.9292730569784818
17,6,8.786070287877848,1.0577708410838962,0.011145556487532834,0.03583990532966432,0.004507136925168793,0.845010504486769,0.8636363636363636,0.8598130841121494,0.8605442176870748,0.8590831918505942,0.7270709025108502,0.9384092145589156,0.9347978831642024
18,5,3.731181476041875,1.149558982013574,0.010091990665835623,0.028680774848564534,0.001800699919773541,0.947275425604233,0.8636363636363636,0.8609941027801179,0.8545150501672241,0.8675721561969439,0.7272697747076808,0.9345871301285784,0.9302250097355793
19,4,7.263422936502018,1.2372515166481681,0.011742961289767387,0.00752708378794021,0.003267851534141437,0.8230057661788972,0.8628099173553719,0.8614357262103506,0.8472906403940886,0.8760611205432938,0.7260645012218722,0.9322823968132892,0.9271661024953523
20,4,9.473349996502549,1.488929977561044,0.006082478321416664,0.025097104009170028,0.0007782529734821466,0.9565577788935535,0.8520661157024794,0.8538775510204081,0.8223270440251572,0.8879456706281834,0.706662452699319,0.9322960666431546,0.925972133366038
21,12,7.006936375899294,1.2328816782613141,0.01656689230316992,0.0028906358749652256,0.0036444105185019456,0.9934895891303694,0.8603305785123967,0.8571428571428571,0.8535353535353535,0.8607809847198642,0.7205514061253976,0.9398664184225562,0.9386139876367208
22,12,2.741255309777249,4.100304098134475,0.04417786222286947,0.043742463361977645,0.00805555395627919,0.8181749628208965,0.8512396694214877,0.8559999999999999,0.8093797276853253,0.9083191850594228,0.7082143212032784,0.9404104776511952,0.9394800593347223
23,12,2.0997426007283604,4.411335128570467,0.03806845789151339,0.04401655371309766,0.024777721020585564,0.8039674712208533,0.8553719008264463,0.8610007942811755,0.808955223880597,0.9202037351443124,0.7179906962033845,0.9391555872695609,0.9380159700796593
24,12,2.762681299498399,4.701125196886485,0.04018397155003024,0.04932982863167055,0.012318831118078225,0.802397241897993,0.8495867768595041,0.8564668769716088,0.7997054491899853,0.9219015280135824,0.7079698977577767,0.94109396914446,0.939725087486264
25,12,2.3888969257651214,5.316865330576336,0.03759074618376735,0.049068585996853195,0.005184066123750304,0.8665186046386556,0.843801652892562,0.8519968676585747,0.7906976744186046,0.9235993208828522,0.6980737952617577,0.9397461239197415,0.9396572580007096
26,4,2.450442313913772,1.251624044243951,0.0022256123721111024,0.0396297368322242,0.0028649962714759453,0.8686088879570835,0.8611570247933884,0.86,0.8445171849427169,0.8760611205432938,0.7228646955768022,0.9309591572823285,0.9250577608949297
27,12,7.579347789713463,4.3134659691145,0.035382656943089674,0.04032394799708519,0.04310915166630605,0.8198692381273395,0.8537190082644628,0.8591885441527446,0.8083832335329342,0.9168081494057725,0.7143238626869112,0.9385349769936763,0.9375145509191866
28,4,8.149309499208691,2.120187992834892,0.022314102800625533,0.03696831554542875,0.004400400519509491,0.8063104691155524,0.8388429752066116,0.8477751756440282,0.7846820809248555,0.9219015280135824,0.6888873428680994,0.9325475915126761,0.9268505694670017
29,4,9.278757153809963,1.2820939611329083,0.0011100277512897606,0.01462344553906468,0.009862759496130205,0.8182666067799602,0.8504132231404958,0.8497925311203319,0.8311688311688312,0.8692699490662139,0.7016686535362325,0.9325968029001911,0.9269344298366503
30,9,8.080081687030708,4.360144302580041,0.03387955842705392,0.03608485230886716,0.0034077992560159927,0.8162324121344594,0.8380165289256198,0.8515151515151514,0.7688098495212038,0.9541595925297114,0.6970641800515156,0.9398254089329604,0.93713149542783
31,12,6.178261549821467,5.604837401078133,0.0034178038466643754,0.03336033367864783,0.03246851265254402,0.800738532654863,0.8363636363636363,0.8462732919254657,0.7796852646638054,0.9252971137521222,0.6853965196439449,0.9365528516632082,0.9346376058766765
32,6,6.069933562757624,1.4435765414118598,0.04738163613554774,0.003817252593978255,0.007201105521130969,0.9330524472221313,0.8611570247933884,0.8606965174129353,0.8411669367909238,0.8811544991511036,0.7232337951204167,0.9375917587329708,0.9338215588860931
33,4,2.9561808024988263,1.5313857583998223,0.00979492779377525,0.007824280379264598,0.0036322097794832205,0.8264469805866118,0.8471074380165289,0.8492257538712306,0.8166144200626959,0.8845500848896435,0.6969383416179329,0.9338462253498794,0.9281838246244506
34,6,6.32703295989681,4.150079838263064,0.048527403020733315,0.04776700224418732,0.0027114827926751853,0.8245481284106251,0.8140495867768595,0.8332097850259452,0.7394736842105263,0.9541595925297114,0.6570255324487059,0.9356779825518291,0.9304839757791925
35,5,7.600935780482744,1.2784978480480944,0.0010251497920125254,0.04680746126747052,0.0363041156682485,0.8770585274727033,0.8512396694214877,0.8499999999999999,0.8346972176759411,0.865874363327674,0.7030220691125663,0.9315551618644554,0.9285281525874072
36,4,7.95857261305728,1.130923011516308,0.04919566891011324,0.0366514687251333,0.010058726092705396,0.8941291106547837,0.8644628099173554,0.861952861952862,0.8547579298831386,0.8692699490662139,0.728954140723127,0.9366458065062921,0.93367078877085
37,4,8.140447783761234,1.1453317333854809,0.04122610140617501,0.02932926058947092,0.009157153275390524,0.8417061597998391,0.8636363636363636,0.8605240912933222,0.8569023569023569,0.8641765704584041,0.7271663831470796,0.9371789298710388,0.9334473123055043
38,12,7.1176442653395515,4.4811013393473935,0.019314058559005674,0.030831808756029384,0.029379543385284607,0.8213483043296075,0.8454545454545455,0.8519398258115598,0.798219584569733,0.9134125636672326,0.6987272276915454,0.9384201504228078,0.9365132747964615
39,4,7.085202399378298,1.13021195971151,0.04947424439757241,0.02440098109807306,0.002295523623709767,0.9463808513895121,0.8628099173553719,0.8597972972972973,0.8554621848739495,0.8641765704584041,0.7255355545700605,0.9344777714896559,0.928614590741005
40,5,2.302130661080785,1.4119732352137206,0.04528834227155764,0.04643113061670343,0.007660577822017035,0.8421726478843109,0.8677685950413223,0.8675496688741722,0.8465266558966075,0.8896434634974533,0.7366039844454422,0.9391637891674801,0.9358707791809988
41,5,4.361238233553317,1.729777502049548,0.046720430071051644,0.030981716297467755,0.004214017201539717,0.8239087497619862,0.8512396694214877,0.8546042003231018,0.8151001540832049,0.8981324278438031,0.7065201259387506,0.9360607377880574,0.9319773559645252
42,5,7.6516101537464545,1.4384740881873501,0.044944532830258205,0.011610368136339219,0.012270916133140932,0.8340046811848826,0.8578512396694215,0.857615894039735,0.8368336025848142,0.8794567062818336,0.7167570192421053,0.9367661010091068,0.9338673389713891
43,9,2.087504216270739,4.459187935001315,0.04766432359563531,0.028977942185692614,0.0410989083033958,0.9804978354272637,0.843801652892562,0.8522283033620015,0.7898550724637681,0.9252971137521222,0.6984889085288389,0.939620361484981,0.9383251392645345
44,5,2.3226433553671093,1.4288422464120156,0.043730471103784474,0.020146410684981755,0.011520968186342764,0.9839415861279883,0.856198347107438,0.8559602649006622,0.8352180936995154,0.8777589134125636,0.7134491917082159,0.9355494861510955,0.9337094467315016
45,5,2.2770905261451757,2.8704065856894023,0.04970868787682249,0.04922585113780597,0.04497187912461528,0.8189053588629364,0.824793388429752,0.8379204892966362,0.7621696801112656,0.9303904923599321,0.6667426489147411,0.9338052158602834,0.9306730339297257
46,4,3.7624456864014575,1.4579945245083739,0.03843062715575699,0.03587941110607392,0.0076443034588352405,0.8814155038023603,0.8570247933884297,0.8580803937653815,0.8301587301587302,0.8879456706281834,0.7160041887285711,0.9352514838600319,0.930294685944335
47,12,5.75519555110036,5.7727878980025125,0.029021117357232368,0.03629641965643033,0.003777452557461159,0.9992669798770947,0.8462809917355372,0.8567026194144838,0.7842031029619182,0.9439728353140917,0.7078894883573963,0.9388247773868207,0.9355017113786019
48,7,5.578078340839879,5.661713261500922,0.04894757893105575,0.044571355310251144,0.018436820971879982,0.8407226621059173,0.8165289256198347,0.8350668647845468,0.7424042272126816,0.9541595925297114,0.6611318952874208,0.936178298324899,0.932677060648354
49,4,8.998906915464069,1.3648715723010238,0.046750471646397986,0.04792884810779378,0.005419702109435799,0.953239784179802,0.8603305785123967,0.859983429991715,0.8398058252427184,0.8811544991511036,0.7216483905455577,0.9358010110206167,0.931568974214756
