# class_weight=balanced
,max_depth,val_accuracy,val_f1,val_precision,val_recall,val_mcc,val_roc_auc_score,val_average_precision_score
23, 26,0.8282571912013537,0.7851851851851852,0.7745302713987474,0.796137339055794,0.6423404595465539,0.9126195842424533,0.8683518697354543
24, 27,0.8341793570219966,0.7905982905982906,0.7872340425531915,0.7939914163090128,0.6533638886228763,0.9110880667513847,0.8653705449257989
25, 28,0.8384094754653131,0.797883597883598,0.7870563674321504,0.8090128755364807,0.6634984218104,0.911617054691059,0.8680366984284209
26, 29,0.8434856175972927,0.8012889366272825,0.8021505376344086,0.8004291845493562,0.6721904469647125,0.9155807178651065,0.8704676165905473
27, 30,0.8426395939086294,0.7991360691144709,0.8043478260869565,0.7939914163090128,0.6698366820739331,0.9129987172417101,0.8684620219231718
28, 31,0.8451776649746193,0.8021621621621621,0.8082788671023965,0.796137339055794,0.6750546441678632,0.9128428681036757,0.8686315728177567
29, 32,0.8341793570219966,0.7905982905982906,0.7872340425531915,0.7939914163090128,0.6533638886228763,0.9125596422662863,0.8654537775060956
30, 33,0.8417935702199661,0.7987082884822388,0.8012958963282938,0.796137339055794,0.6684063965528775,0.9140536960222504,0.8688179895289743
31, 34,0.8358714043993232,0.7913978494623657,0.7931034482758621,0.7896995708154506,0.65611709063434,0.9122644280336634,0.8698701583356772
32, 35,0.8307952622673435,0.7840172786177105,0.7891304347826087,0.778969957081545,0.6449814093701941,0.9120516340182703,0.8688031920407644
33, 36,0.8375634517766497,0.7948717948717949,0.7914893617021277,0.7982832618025751,0.6604386057019551,0.9130901287553647,0.8708860242837476
34, 37,0.8367174280879864,0.7935828877005348,0.7910447761194029,0.796137339055794,0.658534982447643,0.91189728342964,0.8655426768642752
35, 38,0.8358714043993232,0.7913978494623657,0.7931034482758621,0.7896995708154506,0.65611709063434,0.9151311530438535,0.8689883983907287
36, 39,0.8417935702199661,0.80042689434365,0.7961783439490446,0.8047210300429185,0.6694150829327632,0.912905807178651,0.8661606583059498
37, 40,0.8375634517766497,0.7957446808510639,0.7890295358649789,0.8025751072961373,0.6609954022166736,0.9152435442491668,0.868002266513755
38, 41,0.8367174280879864,0.7899891186071817,0.8013245033112583,0.778969957081545,0.6566446415397363,0.9105440933176685,0.8629138801941336
39, 42,0.8367174280879864,0.7913513513513515,0.7973856209150327,0.7854077253218884,0.6572938443253143,0.9114312345649411,0.863037501202907
40, 43,0.8375634517766497,0.7922077922077921,0.7991266375545851,0.7854077253218884,0.6589574262701731,0.9120980890497998,0.8689309992636883
41, 44,0.8358714043993232,0.790948275862069,0.7943722943722944,0.7875536480686696,0.655871426592962,0.9124187786222936,0.8682029964386941
42, 45,0.8274111675126904,0.7782608695652175,0.788546255506608,0.7682403433476395,0.6371712300195888,0.9066808329537008,0.856668091592214
43, 46,0.8333333333333334,0.7861020629750272,0.7956043956043956,0.776824034334764,0.6497371928225028,0.9127454623924042,0.8685158081892946
44, 47,0.8333333333333334,0.7883995703544576,0.789247311827957,0.7875536480686696,0.6509270227739431,0.9118463327498981,0.8644945479035978
45, 48,0.8316412859560067,0.7843986998916578,0.7921225382932167,0.776824034334764,0.6464043948531986,0.911930251516532,0.8688783296681232
46, 49,0.8299492385786802,0.7831715210355988,0.7874186550976139,0.778969957081545,0.6433288017043854,0.90954006521687,0.8618269226832511
47, 50,0.8358714043993232,0.7918454935622318,0.7918454935622318,0.7918454935622318,0.6563706332270363,0.9120816050063538,0.8648493761826233
48, 51,0.8367174280879864,0.7913513513513515,0.7973856209150327,0.7854077253218884,0.6572938443253143,0.9131096098976191,0.8680259600133348
49, 52,0.8316412859560067,0.7857911733046287,0.7883369330453563,0.7832618025751072,0.6471267545804178,0.910430203562951,0.8622948212961876
50, 53,0.8409475465313029,0.7982832618025751,0.7982832618025751,0.7982832618025751,0.6669983456014578,0.911659014074376,0.860311066660172
51, 54,0.8333333333333334,0.7883995703544576,0.789247311827957,0.7875536480686696,0.6509270227739431,0.911870309540365,0.8664926773474381
52, 55,0.8333333333333334,0.7865655471289273,0.7943107221006565,0.778969957081545,0.6499594054836434,0.9105815570527729,0.8626148180600265
53, 56,0.8333333333333334,0.7842278203723987,0.8008948545861297,0.7682403433476395,0.648928043837414,0.9114012635768576,0.8622886309599898
54, 57,0.8350253807106599,0.7887323943661971,0.7964989059080962,0.7811158798283262,0.6535144161140883,0.9090350540676625,0.8601888646564978
55, 58,0.8367174280879864,0.7922497308934339,0.7948164146868251,0.7896995708154506,0.6577665755666476,0.9129357781667345,0.8684124199590944
56, 59,0.8307952622673435,0.7835497835497836,0.7903930131004366,0.776824034334764,0.6447431099359271,0.914303953772748,0.8700159947943036
57, 60,0.8375634517766497,0.7935483870967741,0.7952586206896551,0.7918454935622318,0.6596623400543672,0.9133298966600332,0.8677410958873406
